Unnamed: 0,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline,Unnamed: 13,Unnamed: 14
9745,334522.0,en,Alone in Berlin,0.1664669903524812,2016-02-15,6.7,303,"['War', 'Thriller', 'Drama']","Berlin in June of 1940. While Nazi propaganda celebrates the regime’s victory over France, a kitchen-cum-living room in Prenzlauer Berg is filled with grief. Anna and Otto Quangel’s son has been killed at the front. This working class couple had long believed in the ‘Führer’ and followed him willingly, but now they realise that his promises are nothing but lies and deceit. They begin writing postcards as a form of resistance and in a bid to raise awareness: Stop the war machine! Kill Hitler! Putting their lives at risk, they distribute these cards in the entrances of tenement buildings and in stairwells. But the SS and the Gestapo are soon onto them, and even their neighbours pose a threat.",0.0007028984561591358,103,,,
9746,523561.0,da,Lykke-Per,0.10363200706223591,2018-08-30,6.9,102,['Drama'],"On his quest for happiness, Per decides to leave Jutland and an upbringing in a strict religious home. He runs from his family and his patriarch father, and sets sail towards Copenhagen to become an engineer. Parallel to his studies, he works on a visionary energy project based on wind and wave energy, a project so much ahead of its time, that professors consider him insane and far too self-confident. However, Per’s project becomes a success and he marries the beautiful Jakobe who is a part of a wealthy Jewish family. One would imagine that Per’s happiness now is made. But Per’s childhood keeps haunting him and his dogmatic family cannot accept his new life. Despite his luck and success, Per is unable to fully cut the strings to his strict religious background, and he now fears that he will repeat his father’s patriarchist behavior.",0.0,162,,,
9747,347882.0,en,Sleight,0.07282930827921053,2016-04-28,5.3,446,"['Drama', 'Thriller', 'Action', 'Science Fiction']","A young street magician is left to take care of his little sister after his mother's passing and turns to drug dealing in the Los Angeles party scene to keep a roof over their heads. When he gets into trouble with his supplier, his sister is kidnapped and he is forced to rely on both his sleight of hand and brilliant mind to save her.",0.08306254501865679,89,You can change the cards you're dealt,,
9748,39957.0,en,Burning Bright,0.10325367299325305,2010-08-17,6.4,201,"['Drama', 'Horror', 'Thriller']","After her lousy stepfather steals her savings to buy a vicious tiger, Kelly loses all hope of going to college. But Kelly's situation worsens when a hurricane leaves her and her autistic brother boarded up in their house with the man-eating beast. This edge-of-your-seat thriller follows the gutsy heroine and her younger sibling as they struggle to outwit the ravenous predator and find a way to survive.",0.001233854687706725,89,His Feeding. Your Frenzy.,,
9749,11165.0,en,Tora! Tora! Tora!,0.1740967274103033,1970-01-26,7.1,368,"['Drama', 'History', 'War']","In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War.",0.7883072496999817,144,The incredible attack on Pearl Harbor.,,
9750,879540.0,en,Dave Chappelle: The Closer,0.17422283876663092,2021-10-05,7.4,66,['Comedy'],"As he closes out his slate of comedy specials, Dave takes the stage to try and set the record straight — and get a few things off his chest.",0.0,72,,,
9751,205601.0,en,Belle,0.14115013556970807,2013-05-01,7.2,551,['Drama'],"BELLE is inspired by the true story of Dido Elizabeth Belle, the illegitimate mixed race daughter of a Royal Navy Admiral. Raised by her aristocratic great-uncle Lord Mansfield and his wife, Belle's lineage affords her certain privileges, yet the color of her skin prevents her from fully participating in the traditions of her social standing. Left to wonder if she will ever find love, Belle falls for an idealistic young vicar's son bent on change who, with her help, shapes Lord Mansfield's role as Lord Chief Justice to end slavery in England",0.3502388634625319,105,Based on the inspiring true story,,
9752,4174.0,en,Spellbound,0.06378081846270256,1945-11-08,7.5,605,"['Mystery', 'Thriller', 'Romance']","When Dr. Anthony Edwardes arrives at a Vermont mental hospital to replace the outgoing hospital director, Dr. Constance Peterson, a psychoanalyst, discovers Edwardes is actually an impostor. The man confesses that the real Dr. Edwardes is dead and fears he may have killed him, but cannot recall anything. Dr. Peterson, however is convinced his impostor is innocent of the man's murder, and joins him on a quest to unravel his amnesia through psychoanalysis.",0.14853703224494946,111,The maddest love that ever possessed a woman.,,
9753,14976.0,en,Rachel Getting Married,0.07954473800365719,2008-10-03,6.3,418,['Drama'],A young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister's wedding.,0.35941649985427454,113,The perfect weekend for a wedding… but the storm is coming.,,
9754,632666.0,en,Unpregnant,0.14389305756983417,2020-09-10,7.1,169,"['Drama', 'Comedy']","A 17-year old Missouri teen named Veronica discovers she has gotten pregnant, a development that threatens to end her dreams of matriculating at an Ivy League college, and the career that could follow.",0.0,104,She's a Type A without a Plan B.,,
9755,433276.0,de,Die Ketzerbraut,0.06967652437101957,2017-02-15,5.3,6,"['History', 'Drama']",0,2.525129548164141e-06,,,,
9756,80797.0,it,Winx Club - Il segreto del regno perduto,0.0716627782331799,2007-11-29,6.9,174,"['Fantasy', 'Animation', 'Family']","Sixteen years ago the most powerful warrior wizards of the Magic Dimension sacrificed themselves to fight against absolute evil. Now the fate of a kingdom is in the hands of a young girl - Bloom, the fairy of the Dragon's flame. Accompanied by her Winx Club girlfriends, Bloom must overcome the greatest challenge of all: enter the depths of the obscure dimension, fight against evil to bring her parents back to life and reveal the mystery linked to her origins. The destiny of the entire Magic Dimension depends on the outcome of this conflict.",0.0,85,,,
9757,52067.0,en,Cedar Rapids,0.06381234630178445,2011-02-11,6.0,315,['Comedy'],A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,0.14558967557284103,87,Today is the first day... of the rest of his weekend.,,
9758,8291.0,en,Poetic Justice,0.1425058326502301,1993-07-23,6.8,160,"['Romance', 'Drama']","In this film, we see the world through the eyes of main character Justice, a young African-American poet. A mail carrier invites a few friends along for a long overnight delivery run.",0.5838733131895898,109,A Street Romance.,,
9759,192132.0,en,Palo Alto,0.18995523046850366,2014-05-09,6.2,713,['Drama'],"Palo Alto weaves together three stories of teenage lust, boredom, and self-destruction: shy, sensitive April, torn between an illicit flirtation with her soccer coach and an unrequited crush on sweet stoner Teddy; Emily, who offers sexual favors to any boy to cross her path; and the increasingly dangerous exploits of Teddy and his best friend Fred, whose behavior may or may not be sociopathic.",0.019513331145595045,100,"In every city some seek love, some look for trouble, others look for both.",,
9760,13751.0,en,Akeelah and the Bee,0.05586733085314333,2006-04-28,7.0,237,['Drama'],"Akeelah is a precocious 11-year-old girl from south Los Angeles with a gift for words. Despite her mother's objections, Akeelah enters various spelling contests, for which she is tutored by the forthright Dr. Larabee, her principal Mr. Welch, and the proud residents of her neighborhood. Akeelah's aptitude earns her an opportunity to compete for a spot in the Scripps National Spelling Bee.",0.402077545030858,112,Changing the world... one word at a time.,,
9761,187442.0,es,¡Asu Mare!,0.1240620467873132,2013-04-11,7.0,22,['Comedy'],"Follows the adventures of Carlos Alcántara on his way to fame from his childhood in the ""Unidad Vecinal Mirones"".",0.22704946357442274,90,,,
9762,14684.0,en,School Ties,0.06368623494545683,1992-09-18,6.5,279,['Drama'],"When David Greene receives a football scholarship to a prestigious prep school in the 1950s, he feels pressure to hide the fact that he is Jewish from his classmates and teachers, fearing that they may be anti-Semitic. He quickly becomes the big man on campus thanks to his football skills, but when his Jewish background is discovered, his worst fears are realized and his friends turn on him with violent threats and public ridicule.",0.31224748306651307,106,Just because you’re accepted doesn’t mean you belong.,,
9764,469980.0,en,Diana: In Her Own Words,0.06907749542846336,2017-08-06,7.7,97,['Documentary'],"Using home videos recorded by her voice coach, Diana takes us through the story of her life.",0.0,113,"I am a free spirit. Some don't like that, but who I am.",,
9765,458293.0,en,Michael Jackson: Searching for Neverland,0.14092944069613467,2017-05-29,6.5,98,['Drama'],"Based on the best-selling book, Remember the Time: Protecting Michael Jackson in His Final Days, and told through the eyes of Jackson's trusted bodyguards, Bill Whitfield and Javon Beard. The movie will reveal firsthand the devotion Michael Jackson had to his children, and the hidden drama that took place during the last two years of his life.",0.0,105,,,
9766,588787.0,en,Ordinary Love,0.1499148748344788,2019-12-06,6.9,82,"['Romance', 'Drama']",An extraordinary look at the lives of a middle-aged couple in the midst of the wife's breast cancer diagnosis.,0.0,92,,,
9767,332411.0,en,I Am Wrath,0.15064001513336273,2016-04-14,5.5,515,"['Action', 'Crime', 'Drama', 'Thriller']",A man is out for justice after a group of corrupt police officers are unable to catch his wife's killer.,0.0,92,I lay my vengeance upon them.,,
9768,89008.0,en,The Oranges,0.13471845639699853,2011-09-09,5.5,426,"['Comedy', 'Romance', 'Drama']",A man's affair with his friend's much-younger daughter throws two neighboring families into turmoil.,0.04120135054113632,90,It's about to get juicy.,,
9770,239367.0,ja,ジョバンニの島,0.12119301343085942,2014-02-22,7.4,69,"['Animation', 'Drama', 'History']","In the aftermath of the most devastating conflict mankind had ever experienced, the tiny island of Shikotan became part of the Sakhalin Oblast... and on the unhealed border in this remote corner of the world, friendship among children from two different countries timidly blossomed, striving to overcome language barriers and the waves of history. Inspired by true events.",0.0,102,,,
9771,146631.0,en,U.F.O.,0.1110725770855665,2012-12-15,4.1,124,"['Action', 'Adventure', 'Science Fiction', 'Horror', 'Comedy']",A group of friends awake one morning to find all electricity and power shut off and an immense alien aircraft hovering in the air above their heads. Suddenly this regular group of friends is battling to survive as the entire human race is threatened by the alien army hovering ominously above.,0.0,101,Try to remain calm,,
9772,657847.0,en,Mr. Robot: Behind the Mask,0.11781953464909511,2017-01-01,9.1,7,['Documentary'],Mr. Robot documentary,0.0,0,,,
9773,566368.0,en,One Child Nation,0.14304180591462257,2019-03-29,7.3,105,['Documentary'],"Through interviews with both victims and instigators, Nanfu Wang, a first-time mother, breaks open decades of silence on a vast, unprecedented social experiment that shaped — and destroyed — countless lives in China.",0.0,88,The truth beyond the propaganda.,,
9774,9017.0,en,Outpost,0.12677344094835735,2008-03-11,6.0,172,"['Action', 'Adventure', 'Horror']","In a seedy bar in a town ravaged by war, scientist and businessman Hunt hires mercenary and former Royal Marine D.C. to assemble a crack team of ex-soldiers to protect him on a dangerous journey into no-man's land. Their mission is to scope out an old military bunker in Eastern Europe. It should be easy – 48 hours at the most. Lots of cash for little risk. Or so he says...",0.0,90,You can't kill what's already dead!,,
9775,4972.0,da,De grønne slagtere,0.016394476322592832,2003-03-08,7.2,175,['Comedy'],"The Green Butchers (Danish: De grønne slagtere) is a black comedy featuring two butchers, Svend ""Sweat"" and Bjarne, who start their own shop to get away from their arrogant boss. Cannibalism is soon introduced to the plot, and further complications arise due to the reappearance of Bjarne's mentally retarded twin brother Eigil.",0.0,100,There is something mythological about killing an animal and then mocking it by sticking it into its own intestine,,
9776,221737.0,en,RoboCroc,0.05936692099123525,2013-09-14,4.9,37,"['Horror', 'Fantasy', 'Science Fiction']","When a top-secret unmanned spacecraft disintegrates on re-entry, its mysterious military payload crash-lands in the crocodile habitat of a place called Adventure Land, a combination water park, amusement land, and world-famous crocodile exhibit. Following its pre-programmed instructions, the payload—a next-generation nanotech-based combat drone—finds a host in the form of the park’s prize twenty-foot Australian Saltwater crocodile, Stella. She is the largest saltwater croc in captivity. Immediately upon infecting its host, the drone payload’s nanobots begin to transform Stella from an organic living creature into a lethal killing machine with only a single directive: survival!",0.0,77,Everybody Out of the Pool,,
9777,409297.0,en,A Dark Song,0.07967084935998481,2016-10-14,6.3,324,"['Horror', 'Drama', 'Fantasy', 'Mystery']",A determined young woman and a damaged occultist risk their lives and souls to perform a dangerous ritual that will grant them what they want.,0.0,100,Not everything can be forgiven.,,
9778,334939.0,nl,Code M,0.13383567690270504,2015-06-24,6.0,24,"['Family', 'Adventure']","When her grandfather has a car accident, Isabel (11) takes on his search for the sword that has been promised to her ancestor centuries ago by the world famous musketeer D’Artagnan. Assisted by her nephew Rik (12) and friend Jules (13), she will need just as much bravery, loyalty and perseverance as the illustrious musketeer to find his lost sword, to save her grandfather and to reunite her family.",0.0,98,,,
9779,23056.0,en,P3K: Pinocchio 3000,0.11882842549971623,2004-05-14,4.5,112,"['Animation', 'Family', 'Science Fiction']","This is the story of a little robot known as Pinocchio 3000 whose greatest wish is to become a real boy. The year is 3000. Geppetto, with the help of his faithful assistant, Spencer the cyber penguin, and by the holographic fairy Cyberina, creates Pinocchio, a prototype superrobot equipped for emotions. But before he can be given a heart and become a real boy, Cyberina insists that Pinocchio learn the difference between right and wrong.",0.0,80,,,
9780,548859.0,en,Realms,0.08323349517624062,2017-12-21,4.3,62,"['Horror', 'Mystery']","Supernatural/Horror set against the backdrop of Bangkok, Thailand. After a high-speed police chase leads to an unexpected crash, two Americans bank robbers and their three local hostages take shelter in a mysterious manor in the woods. As the criminals plot their next move and the hostages try to escape, they begin to realize no one is safe from the evil lurking inside the house.",0.0,90,Not Everyone Wakes Up from the Nightmare,,
9781,355020.0,uk,Winter on Fire: Ukraine's Fight for Freedom,0.04019799482943437,2015-10-09,8.0,170,['Documentary'],"A documentary on the unrest in Ukraine during 2013 and 2014, as student demonstrations supporting European integration grew into a violent revolution calling for the resignation of President Viktor F. Yanukovich.",0.0,98,The Next Generation Of Revolution,,
9782,11025.0,en,New York Minute,0.15035626458162554,2004-05-07,6.2,716,['Comedy'],"Top student Jane Ryan heads to Manhattan for a college-scholarship competition. Her rebellious twin Roxy Ryan goes along to crash a video shoot. But anything can happen - and does - in a romp involving a pursuing truant officer, a smuggler, hunkalicious guys and the girls' realization that when the chips are down, a sister can be the best friend of all.",0.45176108157876615,91,Anything can change in a New York minute.,,
9783,613096.0,es,"Te quiero, imbécil",0.06447443092250454,2020-01-24,6.5,222,['Comedy'],Marcos' life turns upside down after he loses the same day his girlfriend and his job. Marcos' life turns wild after to meet Raquel.,0.008416532638519535,87,,,
9784,502422.0,en,Thunder Road,0.040450217542089634,2018-09-12,6.9,261,"['Comedy', 'Drama']",A police officer faces a personal meltdown following a divorce and the death of his mother.,0.0,91,Officer Arnaud loved his Mom.,,
9785,157843.0,en,Queen of the Desert,0.2056876221703764,2015-09-03,6.0,204,"['Drama', 'Adventure', 'History']","A chronicle of Gertrude Bell's life, a traveler, writer, archaeologist, explorer, cartographer, and political attaché for the British Empire at the dawn of the twentieth century.",0.033799665346066356,128,One woman can change the course of history,,
9786,4787.0,en,Cassandra's Dream,0.06365470710637494,2007-06-18,6.2,583,"['Crime', 'Drama']","The tale of two brothers with serious financial woes. When a third party proposes they turn to crime, things go bad and the two become enemies.",0.4814220808149675,108,Family is family. Blood is blood.,,
9787,16268.0,en,War of the Worlds 2: The Next Wave,0.12891733400592725,2008-02-01,4.0,44,"['Action', 'Science Fiction', 'Adventure']","Two years after the Martian invasion, George Herbert's worst fears are realized: The Aliens have returned. As a second wave of Martian walkers lay waste to what's left of Earth, an alliance of military forces prepares a daring attack on the Red Planet itself. Once again, the future of mankind hangs in the balance.",0.0,90,Another Alien Invasion!,,
9788,615115.0,en,The Secrets We Keep,0.10438867520020179,2020-09-16,6.1,144,"['Thriller', 'History']","In post-World War II America, a woman, rebuilding her life in the suburbs with her husband, kidnaps her neighbor and seeks vengeance for the heinous war crimes she believes he committed against her.",0.0,97,A quiet neighborhood. A deadly past.,,
9789,255157.0,en,The Forger,0.0716627782331799,2014-09-10,5.8,284,"['Thriller', 'Crime', 'Drama']","A former child art prodigy and second generation petty thief arranges to buy his way out of prison to spend time with his ailing son, only to be forced to alter his plans and commit one more job for the man who financed his release.",0.0,95,Never too late for a final blow,,
9790,485189.0,fr,"Plaire, aimer et courir vite",0.07188347310675325,2018-05-09,6.9,163,['Drama'],Jacques is a writer living in Paris. He hasn't turned 40 but already mistrusts that the best in life is yet to come. Arthur is a student living in Brittany. He reads and smiles a lot and refuses to think that everything in life might not be possible. Jacques and Arthur will like each other. Just like in a lovely dream. Just like in a sad story.,0.03462843832726507,132,,,
9791,768520.0,en,A California Christmas,0.12049940097105738,2020-12-14,6.5,203,"['Comedy', 'Romance', 'Drama']","With his carefree lifestyle on the line, a wealthy charmer poses as a ranch hand to get a hardworking farmer to sell her family’s land before Christmas.",0.0,106,,,
9792,15250.0,en,This Christmas,0.07182041742858947,2007-11-27,6.6,92,"['Comedy', 'Drama', 'Romance']","This year Christmas with the Whitfields promises to be one they will never forget. All the siblings have come home for the first time in years and they've brought plenty of baggage with them. As the Christmas tree is trimmed and the lights are hung, secrets are revealed and family bonds are tested. As their lives converge, they join together and help each other discover the true meaning of family.",0.0,117,You can't exchange family.,,
9793,9317.0,fr,La Soupe aux choux,0.04779620404817453,1981-12-02,6.3,653,"['Comedy', 'Science Fiction']",2 buddy farmers are visited by aliens who like their domestic cabbage soup.,0.0,98,,,
9794,147.0,fr,Les Quatre Cents Coups,0.1250709376379343,1959-06-03,8.1,1525,['Drama'],"For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.",0.0,99,Angel faces hell-bent for violence.,,
9795,858059.0,en,Attica,0.004098619080648208,2021-09-09,8.0,2,['Documentary'],"Follows the largest prison uprising in US history, conducting dozens of new interviews with inmates, journalists, and other witnesses.",0.0,120,,,
9796,517034.0,ru,Союз спасения,0.08518822119931896,2019-12-26,7.0,22,"['Drama', 'History', 'Adventure']","Russian troops occupied Paris. Russia became the first power in the world. Now everything seems possible. Young winners, guards officers, are sure that equality and freedom will come - here and now. For this they are ready to sacrifice everything - position, wealth, love, life ... and the country itself.",0.0,130,"We left, we can not return.",,
9798,22527.0,en,The Wrong Man,0.07935557096916573,1956-12-22,7.1,338,"['Crime', 'Drama', 'Mystery']","In 1953, an innocent man named Christopher Emmanuel ""Manny"" Balestrero is arrested after being mistaken for an armed robber.",0.04243915206998556,106,Somewhere... somewhere there must be the right man!,,
9799,8079.0,hi,ओम शांति ओम,0.13298442524749354,2007-11-07,7.0,236,"['Comedy', 'Drama', 'Romance']","Om, a junior film artist, is smitten by Shantipriya, a renowned actress, but is killed while trying to save her from a fire accident. Thirty years later, he is reborn and sets out to avenge her death.",0.8001359750432322,162,"For some dreams, one lifetime is not enough",,
9800,351043.0,en,Amnesiac,0.10319061731508922,2015-08-14,4.5,136,"['Thriller', 'Mystery', 'Drama', 'Horror']","The story of a man who wakes up in bed suffering from memory loss after being in an accident, only to begin to suspect that his wife may not be his real wife and that a web of lies and deceit deepen inside the house where he soon finds himself a prisoner.",0.0,90,What he can't remember is killing him.,,
9801,114955.0,en,Let It Shine,0.1425058326502301,2012-06-15,6.9,237,"['Family', 'Music', 'TV Movie']","The film follows a shy, talented musician who pens romantic hip-hop verses only to stand idly by as they're delivered to the girl of his dreams by a proxy, his best friend. Disney Channel original movie.",0.0,90,,,
9802,35854.0,cn,導火線,0.11879689766063434,2007-07-26,6.9,216,['Action'],"Detective Sergeant Ma Jun, known for dispensing his own brand of justice during arrests, teams up with an undercover cop, Wilson, to try and bring down three merciless Vietnamese brothers running a smuggling ring in the months before mainland China's takeover of Hong Kong. Jun pursues the gang tirelessly, sometimes ignoring police protocols. A showdown is inevitable!",0.13108870536077577,88,They made it personal... He'll make them pay.,,
9803,28384.0,en,Husbands and Wives,0.0714420833596065,1992-09-18,7.1,294,"['Romance', 'Comedy', 'Drama']","When Jack and Sally announce that they're splitting up, this comes as a shock to their best friends Gabe and Judy. Maybe mostly because they also are drifting apart and are now being made aware of it. So while Jack and Sally try to go on and meet new people, the marriage of Gabe and Judy gets more and more strained, and they begin to find themselves being attracted to other people.",0.0,108,,,
9804,628333.0,en,Wild Mountain Thyme,0.10375811841856358,2020-12-11,5.4,74,"['Romance', 'Drama']","Headstrong farmer Rosemary Muldoon has her heart set on winning her neighbour Anthony Reilly's love. The problem is, Anthony seems to have inherited a family curse, and remains oblivious to his beautiful admirer. Stung by his father's plans to sell the family farm to his American nephew, Anthony is jolted into pursuing his dreams.",0.0,102,There's nothing more dangerous... than an Irish woman in love.,,
9805,349067.0,es,Vuelven,0.11904912037328957,2017-11-02,6.9,153,"['Fantasy', 'Horror', 'Thriller']",A dark fairy tale about a gang of five children trying to survive the horrific violence of the cartels and the ghosts created every day by the drug war.,0.0,83,,,
9806,468.0,en,My Own Private Idaho,0.07929251529100195,1991-02-01,7.0,827,"['Drama', 'Adventure']","In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters is a gay hustler afflicted with narcolepsy. Scott Favor is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.",0.13583363597753653,104,"Wherever, whatever, have a nice day.",,
9807,356905.0,en,Oddball,0.11545494671795192,2015-09-17,6.8,63,"['Family', 'Adventure']",An eccentric chicken farmer trains his mischievous dog to protect a penguin sanctuary from fox attacks in an attempt to reunite his family and save their seaside town.,0.0,95,Every underdog has his day.,,
9808,13564.0,en,Return to House on Haunted Hill,0.1502932089034617,2007-10-03,5.6,203,"['Horror', 'Thriller']","Eight years have passed since Sara Wolfe and Eddie Baker escaped the House on Haunted Hill. Now the kidnapped Ariel, Sara's sister, goes inside the house with a group of treasure hunters to find the statue of Baphomet, worth millions and believed to be the cause of the House's evil.",0.0,81,,,
9809,12104.0,en,Pink Floyd: The Wall,0.12658427391386595,1982-07-14,8.0,1105,"['Music', 'Drama']",A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,0.4720126417746186,95,The Memories... The Madness... The Music... The Movie.,,
9810,583794.0,fa,متری شش و نیم,0.15300460306450592,2019-03-17,7.8,79,"['Drama', 'Action', 'Crime', 'Thriller']","The police are after a drug lord named Naser Khakzad, but when they finally manage to catch him, he tries whatever he can think of to escape and save his family.",0.0,131,,,
9811,118732.0,fr,Pour la peau d'un flic,0.17293019736427262,1981-09-09,6.0,49,"['Thriller', 'Action', 'Romance', 'Crime']","Victim of manipulation, Cop Choucas is wanted for two murders and searched for by every cop in town.",0.0,105,,,
9812,2640.0,en,Heathers,0.15811211299577527,1989-03-31,7.4,1214,"['Comedy', 'Crime']","A girl who halfheartedly tries to be part of the ""in crowd"" of her school meets a rebel who teaches her a more devious way to play social politics: by killing the popular kids.",0.023521093690900167,103,"Best friends, social trends, and occasional murder.",,
9813,334537.0,en,We Don't Belong Here,0.03701368308216152,2017-04-04,5.9,30,"['Drama', 'Family']",A matriarch of a dysfunctional family is pushed to her tipping point by the disappearance of her son.,0.0,92,Every family has its secrets.,,
9814,24446.0,en,Holiday in Handcuffs,0.1187338419824705,2007-12-09,6.3,139,"['TV Movie', 'Comedy', 'Romance', 'Family']","A ne er-do-well thirty-something attempts to appease her family by kidnapping herself an attractive boyfriend for the family Christmas. Despite unlikely odds and dysfunctional family moments, the two fall in love and share a magical Christmas.",0.0,120,,,
9815,11416.0,en,The Mission,0.14231666561573864,1986-09-29,7.4,1004,"['Adventure', 'Drama', 'Action', 'History']","When a Spanish Jesuit goes into the South American wilderness to build a mission in the hope of converting the Indians of the region, a slave hunter is converted and joins his mission. When Spain sells the colony to Portugal, they are forced to defend all they have built against the Portuguese aggressors.",0.3653591482207545,126,One will trust in the power of prayer. One will believe in the might of the sword.,,
9816,428081.0,de,High Society,0.01655211551800237,2017-09-14,6.4,112,['Comedy'],"Two girls from very different social backgrounds discover, at the age of 25, that they had been switched at birth.",0.0,100,Opposites attract,,
9817,30421.0,cn,倩女幽魂,0.19749038400907998,1987-07-18,7.3,157,"['Fantasy', 'Action']","Ning Tsai-Shen, a humble tax collector, arrives in a small town to carry out his work. No one is willing to give him shelter for the night, so he ends up in the haunted Lan Ro temple. There, he meets Taoist Swordsman Yen Che-Hsia, and the beautiful Nieh Hsiao-Tsing, with whom he falls in love.",0.0,98,,,
9818,13351.0,en,Scooby-Doo! in Arabian Nights,0.07453181158963362,1994-09-03,7.4,95,"['Family', 'Fantasy', 'Animation', 'TV Movie']","Scooby-Doo and Shaggy travel to Arabia to become the Caliph's Royal Food Tasters. But they bite off more than they can chew and are forced to run for their lives! It's a wild magic carpet ride as Scooby-Doo, Shaggy and their genie (Yogi Bear) and a jolly sailor named Sinbad (Magilla Gorilla) take you on an adventure of mistaken identities, exotic locations and fun-filled action and surprises!",0.0,69,,,
9819,10223.0,en,A Simple Plan,0.11870231414338861,1998-12-11,7.1,606,"['Crime', 'Thriller']","Captivated by the lure of sudden wealth, the quiet rural lives of two brothers erupt into conflicts of greed, paranoia and distrust when over $4 million in cash is discovered at the remote site of a downed small airplane. Their simple plan to retain the money while avoiding detection opens a Pandora's box when the fear of getting caught triggers panicked behavior and leads to virulent consequences.",0.3462243955311997,121,Sometimes good people do evil things.,,
9820,11854.0,hi,कुछ कुछ होता है,0.11078882653382932,1998-10-16,7.7,290,"['Drama', 'Romance']","Anjali is left heartbroken when her best friend and secret crush, Rahul, falls in love with Tina. Years later, Tina's young daughter tries to fulfil her mother's last wish of uniting Rahul and Anjali.",0.3247868307915995,185,Love is Friendship.,,
9821,42252.0,en,The Missouri Breaks,0.06346554007188349,1976-05-19,6.5,132,['Western'],"When vigilante land baron David Braxton hangs one of the best friends of cattle rustler Tom Logan, Logan's gang decides to get even by purchasing a small farm next to Braxton's ranch. From there the rustlers begin stealing horses, using the farm as a front for their operation. Determined to stop the thefts at any cost, Braxton retains the services of eccentric sharpshooter Robert E. Lee Clayton, who begins ruthlessly taking down Logan's gang.",0.0,126,"One Steals, One Kills, One Loves, One Dies",,
9822,11075.0,ja,オーディション,0.13443470584526135,1999-10-06,7.1,1013,"['Mystery', 'Drama', 'Horror', 'Thriller']","Seven years after the death of his wife, company executive Aoyama is invited to sit in on auditions for an actress. Leafing through the resumés in advance, his eye is caught by Yamazaki Asami, a striking young woman with ballet training.",0.0,115,She always gets a part,,
9823,20857.0,en,Hardball,0.10290686676335198,2001-09-14,6.5,367,['Drama'],"An aimless young man who is scalping tickets, gambling and drinking, agrees to coach a Little League team from the Cabrini Green housing project in Chicago as a condition of getting a loan from a friend.",0.8535092563504091,106,The most important thing in life is showing up,,
9824,858090.0,en,Abstract Eternalism,0.12475565924711518,2021-08-05,0.0,0,[],"Premiere at the Museum of Modern Art in New York City on August 5, 2021.",0.0,0,,,
9825,210947.0,en,Afflicted,0.12667885743111168,2014-04-04,6.5,405,"['Horror', 'Thriller']",Two friends' tour of Europe takes a dark turn when one of them contracts a mysterious illness. They race to find out what it is and how to cure it before the sickness consumes him completely.,0.00257136700434439,85,Captured. On Film.,,
9826,370322.0,en,Gremlins 3,0.04767009269184688,0,0.0,"['Horror', 'Comedy']",Upcoming Gremlins sequel.,0,0.0,,,,
9827,14181.0,en,Boiler Room,0.0949933791537928,2000-02-18,6.7,484,"['Crime', 'Drama', 'Thriller']",A college dropout gets a job as a broker for a suburban investment firm and is on the fast track to success—but the job might not be as legitimate as it sounds.,0.6107048092789811,118,Welcome to the new American dream.,,
9828,7227.0,en,Airport '77,0.0634340122328016,1977-03-11,5.5,191,"['Action', 'Adventure', 'Drama', 'Thriller']","Flight 23 has crashed in the Bermuda Triangle after a hijacking gone wrong. Now the surviving passengers must brave panic, slow leaks, oxygen depletion, and more while attempting a daring plan, all while 200 feet underwater.",0.6365872810497833,114,"Flight 23 has crashed in the Bermuda Triangle... passengers still alive, trapped underwater...",,
9829,2517.0,ja,誰も知らない,0.18960842423860264,2004-08-07,8.1,302,['Drama'],"In a small Tokyo apartment, twelve-year-old Akira must care for his younger siblings after their mother leaves them and shows no sign of returning.",0.0,141,,,
9830,12311.0,en,Mutiny on the Bounty,0.0477016205309288,1935-11-22,7.4,210,"['Adventure', 'Drama', 'History']","Fletcher Christian successfully leads a revolt against the ruthless Captain Bligh on the HMS Bounty. However, Bligh returns one year later, hell bent on avenging his captors.",0.0946393091160678,132,Clark Gable as the daring mutineer in the screen's most exciting adventure story!,,
